ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,EXW,EXL,LBW,LBL,PSW,PSL,SJW,SJL,MaxW,MaxL,AvgW,AvgL
18,Dubai ,Dubai Tennis Championships,2013-02-27,ATP500,Outdoor,Hard,2nd Round,3,Federer R.,Granollers M.,2.0,34.0,9855.0,1125.0,6.0,3.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.04,13.0,1.03,10.0,1.03,10.0,1.04,16.0,1.05,10.0,1.05,16.0,1.03,11.64
18,Dubai ,Dubai Tennis Championships,2013-02-27,ATP500,Outdoor,Hard,2nd Round,3,Djokovic N.,Bautista R.,1.0,55.0,12960.0,788.0,6.0,1.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.01,26.0,1.01,15.0,1.01,17.0,1.01,29.16,1.01,15.0,1.04,46.0,1.01,20.09
18,Dubai ,Dubai Tennis Championships,2013-02-28,ATP500,Outdoor,Hard,Quarterfinals,3,Del Potro J.M.,Brands D.,7.0,97.0,4410.0,542.0,6.0,4.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.12,6.0,1.14,5.1,1.14,5.0,1.16,6.27,1.14,5.5,1.18,6.75,1.13,5.69
18,Dubai ,Dubai Tennis Championships,2013-02-28,ATP500,Outdoor,Hard,Quarterfinals,3,Berdych T.,Tursunov D.,6.0,92.0,4545.0,562.0,6.0,3.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.06,10.0,1.07,7.0,1.06,8.0,1.08,11.0,1.08,7.0,1.1,11.0,1.07,8.5
18,Dubai ,Dubai Tennis Championships,2013-02-28,ATP500,Outdoor,Hard,Quarterfinals,3,Djokovic N.,Seppi A.,1.0,20.0,12960.0,1730.0,6.0,0.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.02,17.0,1.03,10.0,1.04,9.0,1.03,19.0,1.04,10.0,1.05,24.0,1.03,13.43
18,Dubai ,Dubai Tennis Championships,2013-02-28,ATP500,Outdoor,Hard,Quarterfinals,3,Federer R.,Davydenko N.,2.0,46.0,9855.0,915.0,6.0,2.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.1,7.0,1.1,6.25,1.11,6.0,1.13,7.65,1.11,6.0,1.14,8.0,1.1,6.67
18,Dubai ,Dubai Tennis Championships,2013-03-01,ATP500,Outdoor,Hard,Semifinals,3,Djokovic N.,Del Potro J.M.,1.0,7.0,12960.0,4410.0,6.0,3.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.1,7.0,1.11,5.75,1.12,5.5,1.14,7.14,1.14,5.5,1.15,7.2,1.12,6.07
18,Dubai ,Dubai Tennis Championships,2013-03-01,ATP500,Outdoor,Hard,Semifinals,3,Berdych T.,Federer R.,6.0,2.0,4545.0,9855.0,3.0,6.0,7.0,6.0,6.0,4.0,,,,,2.0,1.0,Completed,3.0,1.4,3.05,1.35,3.25,1.36,2.92,1.48,3.25,1.33,3.4,1.48,3.0,1.38
18,Dubai ,Dubai Tennis Championships,2013-03-02,ATP500,Outdoor,Hard,The Final,3,Djokovic N.,Berdych T.,1.0,6.0,12960.0,4545.0,7.0,5.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.11,6.5,1.14,5.2,1.11,6.0,1.15,6.54,1.13,6.5,1.15,8.7,1.12,6.17
19,Indian Wells,BNP Paribas Open,2013-03-07,Masters 1000,Outdoor,Hard,1st Round,3,Paire B.,Kubot L.,40.0,94.0,994.0,580.0,5.0,7.0,7.0,5.0,6.0,2.0,,,,,2.0,1.0,Completed,1.4,2.75,1.45,2.65,1.44,2.62,1.51,2.75,1.44,2.75,1.54,2.8,1.46,2.64
19,Indian Wells,BNP Paribas Open,2013-03-07,Masters 1000,Outdoor,Hard,1st Round,3,Goffin D.,Troicki V.,54.0,44.0,803.0,925.0,4.0,6.0,6.0,3.0,6.0,4.0,,,,,2.0,1.0,Completed,2.37,1.53,2.5,1.5,2.38,1.53,2.32,1.68,2.63,1.5,2.63,1.68,2.38,1.56
19,Indian Wells,BNP Paribas Open,2013-03-07,Masters 1000,Outdoor,Hard,1st Round,3,Tomic B.,Bellucci T.,45.0,38.0,895.0,1032.0,6.0,4.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.3,3.4,1.33,3.15,1.3,3.4,1.38,3.39,1.33,3.25,1.38,3.6,1.33,3.25
